fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
0.1425,-0.1195,1.5923,0.2454,0.0781,0.1806,0.5346,0.2813,0.186,0.2022,0.1014,6,white
0.1425,-0.2409,-0.6788,0.0713,0.0731,0.1111,0.4009,0.1058,0.3178,0.1292,0.5217,6,white
-0.2432,-0.5447,-0.1282,0.0537,0.0748,0.0764,0.2535,0.1328,0.2093,0.0899,0.2029,6,white
-0.7061,-0.7877,-0.2659,0.0138,0.0698,0.1562,0.3134,0.1097,0.3953,0.1124,0.3043,6,white
-0.7061,-0.5143,0.3535,0.0077,0.0515,0.125,0.2488,0.0654,0.2171,0.0955,0.4203,6,white
-0.7061,-0.7877,-0.2659,0.0138,0.0698,0.1562,0.3134,0.1097,0.3953,0.1124,0.3043,6,white
-0.1661,-0.3624,0.0782,0.2147,0.0565,0.1597,0.3733,0.2369,0.4806,0.2528,0.1159,6,white
0.5282,-0.7877,0.56,0.0092,0.0498,0.1285,0.2327,0.0943,0.3798,0.1798,0.4058,6,white
0.1425,-0.1195,1.5923,0.2454,0.0781,0.1806,0.5346,0.2813,0.186,0.2022,0.1014,6,white
0.3739,-0.4839,0.147,0.089,0.0681,0.1215,0.3618,0.127,0.3643,0.2697,0.5072,6,white
1.2996,-0.7877,0.147,0.0997,0.0465,0.1111,0.3318,0.1752,0.2946,0.1292,0.2464,6,white
0.991,-0.7877,0.6288,0.0567,0.0449,0.0799,0.2143,0.1463,0.3566,0.1742,0.2464,6,white
0.2196,0.245,1.2482,0.1871,0.0548,0.1944,0.4101,0.2177,0.2868,0.1348,0.1449,6,white
-0.4747,-0.1195,-0.6788,0.2469,0.0615,0.1285,0.2926,0.208,0.3876,0.2528,0.3478,6,white
-0.2432,-0.5447,-0.1282,0.0537,0.0748,0.0764,0.2535,0.1328,0.2093,0.0899,0.2029,6,white
0.1425,-0.4839,-0.0594,0.0276,0.0565,0.1979,0.3963,0.1348,0.5426,0.2584,0.3768,6,white
0.1425,-0.7877,-0.1282,0.115,0.0631,0.0417,0.2488,0.1348,0.3101,0.073,0.3623,6,white
0.9139,-0.8484,-0.3347,0.0874,0.0648,0.1007,0.3157,0.183,0.4109,0.1573,0.1594,6,white
0.2968,-1.0306,0.2159,0.0153,0.0631,0.1458,0.341,0.1213,0.4961,0.264,0.4493,6,white
0.0653,-0.9699,-0.0594,0.2561,0.0764,0.1076,0.4401,0.2524,0.3178,0.1348,0.1449,6,white
-0.9375,0.002,2.3493,0.2347,0.0615,0.0868,0.3641,0.208,0.3256,0.1573,0.1159,6,white
0.9139,-0.8484,0.4223,0.1718,0.0764,0.1736,0.3779,0.2562,0.4806,0.3371,0.1304,6,white
0.5282,-0.0587,-0.4035,0.0092,0.0581,0.0764,0.2235,0.1174,0.3643,0.1798,0.3623,6,white
-0.4747,-0.1195,-0.6788,0.2469,0.0615,0.1285,0.2926,0.208,0.3876,0.2528,0.3478,6,white
0.0653,-1.2736,0.0094,0.2117,0.0698,0.1146,0.2373,0.1984,0.3721,0.073,0.1739,6,white
0.1425,-0.2409,-0.6788,0.0713,0.0731,0.1111,0.4009,0.1058,0.3178,0.1292,0.5217,6,white
-0.2432,-0.9091,-0.2659,0.0675,0.0814,0.0451,0.3226,0.156,0.4419,0.0787,0.1594,6,white
0.9139,-0.8484,0.4223,0.1718,0.0764,0.1736,0.3779,0.2562,0.4806,0.3371,0.1304,6,white
0.2968,-1.0914,0.6288,0.0199,0.0631,0.0903,0.3341,0.127,0.3721,0.1742,0.3043,6,white
-1.2461,-1.0914,-0.3347,0.0123,0.0581,0.1806,0.3733,0.0904,0.4341,0.0843,0.3043,6,white
-0.0889,-0.2409,0.9729,0.0138,0.0947,0.0972,0.2926,0.0673,0.3101,0.1798,0.6812,6,white
-0.8604,-0.2409,1.6611,0.0322,0.0615,0.1562,0.4101,0.102,0.4574,0.1966,0.4203,6,white
-0.1661,-0.3624,0.0782,0.2147,0.0565,0.1597,0.3733,0.2369,0.4806,0.2528,0.1159,6,white
0.9139,-0.4232,0.9729,0.1242,0.0648,0.1319,0.4401,0.1984,0.3256,0.2079,0.2319,6,white
0.1425,-0.6054,0.6976,0.2055,0.0947,0.1632,0.4424,0.208,0.1318,0.1124,0.1304,6,white
-0.6289,-1.2736,1.0417,0.0153,0.1379,0.1354,0.3502,0.1097,0.3798,0.0787,0.2609,6,white
-0.3204,-0.4232,0.2159,0.1104,0.0648,0.2604,0.4401,0.1695,0.4031,0.118,0.2174,6,white
0.6825,-0.6054,0.4223,0.0567,0.0581,0.1667,0.3825,0.1714,0.5039,0.2921,0.4058,6,white
-0.2432,-0.9091,0.4911,0.1135,0.0316,0.0729,0.1797,0.1328,0.3023,0.2472,0.4058,6,white
0.5282,-0.5447,-0.1971,0.0721,0.0365,0.1111,0.2558,0.0904,0.2636,0.0562,0.5507,7,white
-0.6289,-0.1802,-1.5735,0.0123,0.0947,0.0486,0.0507,0.1442,0.5426,0.2697,0.2899,7,red
0.0653,0.3665,-0.2659,0.0905,0.0465,0.0868,0.2097,0.0842,0.3411,0.2022,0.6667,7,white
0.1425,-0.9699,-0.5412,0.0123,0.0631,0.0694,0.2304,0.1296,0.6202,0.236,0.3623,7,white
-0.2432,-0.3624,-0.3347,0.023,0.0449,0.1424,0.265,0.1058,0.5426,0.1517,0.4058,7,white
-0.7061,-0.3017,-0.1971,0.0414,0.0465,0.1076,0.3088,0.0461,0.3488,0.0787,0.6957,7,white
-0.6289,-1.304,-0.1971,0.0805,0.0548,0.0799,0.2143,0.0943,0.3953,0.0562,0.5797,7,white
-1.0918,-0.2409,0.4223,0.066,0.0498,0.0729,0.1843,0.0486,0.3953,0.2022,0.7391,7,white
-0.0889,1.9459,-2.1928,0.0276,0.0714,0.0174,0.0115,0.117,0.4884,0.2472,0.6812,7,red
3.3824,1.1562,2.3493,0.0468,0.186,0.0174,0.0184,0.2061,0.2558,0.2921,0.5072,7,red
-0.7832,-0.5447,-0.4723,0.0123,0.0349,0.1181,0.2281,0.0789,0.4496,0.1236,0.4493,7,white
-0.4747,-0.5447,0.4911,0.013,0.0515,0.1354,0.1912,0.0769,0.4884,0.1011,0.4928,7,white
-0.5518,-0.7269,-0.2659,0.0475,0.0831,0.0972,0.3341,0.0898,0.3953,0.1067,0.5942,7,white
-0.0889,-0.4232,-0.3347,0.1503,0.0532,0.0868,0.2488,0.1203,0.2481,0.1685,0.5072,7,white
-0.5518,-1.3647,-0.1971,0.0207,0.0482,0.25,0.3687,0.0364,0.3101,0.0169,0.7101,7,white
-1.0918,-0.2409,0.4223,0.066,0.0498,0.0729,0.1843,0.0486,0.3953,0.2022,0.7391,7,white
-0.0889,-0.4232,-0.3347,0.1503,0.0532,0.0868,0.2488,0.1203,0.2481,0.1685,0.5072,7,white
0.5282,0.731,0.0094,0.0537,0.0399,0.1354,0.3041,0.0789,0.3566,0.1236,0.6957,7,white
2.5338,0.488,2.3493,0.036,0.1777,0.0382,0.053,0.1907,0.4031,0.2978,0.5362,7,red
3.6138,0.5487,2.3493,0.0383,0.1661,0.0312,0.0392,0.2485,0.3333,0.3539,0.3478,7,red
1.531,-0.5447,0.147,0.0092,0.0282,0.1042,0.2005,0.0866,0.1628,0.0843,0.4783,7,white
-0.1661,-0.2409,1.317,0.1994,0.0681,0.1354,0.3733,0.2022,0.2713,0.1685,0.2319,7,white
-0.5518,-0.9699,-0.0594,0.0169,0.0581,0.1007,0.2788,0.1097,0.5969,0.1573,0.3188,7,white
-0.4747,2.8874,-2.0552,0.0322,0.1047,0.0556,0.0645,0.1618,0.6667,0.3764,0.6232,7,red
0.1425,-0.2409,-0.6788,0.0123,0.0615,0.0521,0.2972,0.1097,0.2791,0.309,0.3478,7,white
-1.2461,-0.3624,0.56,0.0844,0.0415,0.1215,0.2581,0.0835,0.3798,0.118,0.5942,7,white
-0.1661,-1.0914,0.2847,0.0307,0.0332,0.0937,0.212,0.08,0.3023,0.0843,0.4638,7,white
-0.7061,0.4272,-0.1282,0.0399,0.0349,0.1667,0.3641,0.1078,0.6279,0.3202,0.5362,7,white
-0.4747,-0.5447,0.6288,0.1043,0.0565,0.0972,0.3341,0.1444,0.3333,0.2135,0.3188,7,white
0.0653,0.3665,-0.2659,0.0905,0.0465,0.0868,0.2097,0.0842,0.3411,0.2022,0.6667,7,white
-0.2432,0.1235,-0.2659,0.1986,0.0648,0.1736,0.4217,0.2065,0.2171,0.2135,0.2174,7,white
-0.1661,-0.4839,1.8675,0.0123,0.0465,0.1354,0.2627,0.0904,0.4806,0.1067,0.4493,7,white
-0.0118,-0.1195,-0.5412,0.0767,0.0399,0.0764,0.2627,0.1201,0.155,0.2472,0.3333,7,white
-0.5518,-1.1521,0.8352,0.184,0.0714,0.2222,0.3502,0.1884,0.4186,0.2697,0.3333,7,white
-0.0118,0.0628,-0.4723,0.0767,0.0382,0.0764,0.2627,0.1201,0.1628,0.2472,0.3333,7,white
0.5282,1.8851,-2.124,0.0291,0.1146,0.0556,0.0737,0.1772,0.4806,0.2921,0.5362,7,red
3.6138,2.1585,1.4546,0.0429,0.1977,0.0208,0.0346,0.2331,0.3488,0.3483,0.6087,7,red
1.9938,0.002,0.4911,0.0123,0.0947,0.0069,0.0023,0.1463,0.3643,0.1854,0.4928,7,red
-0.7832,-0.7877,0.147,0.092,0.0349,0.1215,0.1959,0.0827,0.4651,0.1292,0.6522,7,white
-0.9375,0.245,-0.4035,0.0828,0.0415,0.1424,0.2949,0.0789,0.5116,0.0899,0.6232,7,white
-0.5518,-0.3624,-0.1971,0.0322,0.0482,0.0868,0.2327,0.0789,0.4651,0.1067,0.5217,7,white
-1.3232,-0.1195,0.9041,0.066,0.0316,0.0833,0.4263,0.0981,0.6124,0.1517,0.5072,7,white
-0.0889,-0.7269,0.0782,0.0337,0.0399,0.1632,0.3387,0.0538,0.3333,0.0899,0.6812,7,white
4.0766,-0.3624,1.5234,0.0261,0.1213,0.0382,0.053,0.2427,0.3023,0.6404,0.2609,7,red
0.1425,-0.8484,0.0782,0.0199,0.0432,0.1319,0.3041,0.075,0.3488,0.1236,0.5362,7,white
-0.0118,-0.8484,0.147,0.0322,0.0382,0.1667,0.3341,0.0557,0.3411,0.0955,0.6812,7,white
-0.5518,-0.3624,-0.1971,0.0322,0.0482,0.0868,0.2327,0.0789,0.4651,0.1067,0.5217,7,white
-0.7061,-0.3017,-0.1971,0.0414,0.0465,0.1076,0.3088,0.0461,0.3488,0.0787,0.6957,7,white
-0.4747,0.3665,0.0094,0.0169,0.0432,0.1319,0.1797,0.0742,0.6744,0.1461,0.6812,7,white
1.2224,-0.0587,0.8352,0.0882,0.0249,0.0278,0.1866,0.0885,0.186,0.1011,0.6667,7,white
-0.0118,0.1235,0.9729,0.023,0.108,0.0799,0.0876,0.1587,0.5271,0.3539,0.4348,7,red
0.6053,0.1843,0.0094,0.0153,0.0515,0.1076,0.3687,0.0943,0.2171,0.1854,0.4783,7,white
0.7596,-0.3017,0.0782,0.1304,0.0449,0.0937,0.2581,0.1579,0.186,0.1011,0.4203,7,white
0.5282,-0.7269,0.4223,0.1135,0.0565,0.1562,0.3364,0.1213,0.3101,0.0562,0.5072,7,white
-0.0118,-0.5447,0.3535,0.0291,0.0897,0.0347,0.0806,0.1404,0.6202,0.3258,0.6377,7,red
-1.4775,0.7917,-1.4358,0.0245,0.0648,0.0521,0.1912,0.0908,0.6357,0.3708,0.8116,7,red
-1.4775,0.7917,-1.4358,0.0245,0.0648,0.0521,0.1912,0.0908,0.6357,0.3708,0.8068,7,red
0.451,-0.1195,0.0782,0.0276,0.0465,0.059,0.2189,0.0789,0.3798,0.2416,0.5362,7,white
0.2196,-0.9091,0.147,0.0307,0.0465,0.1111,0.2742,0.1001,0.2946,0.1517,0.4493,7,white
0.1425,-0.8484,-0.0594,0.0153,0.0482,0.1146,0.2535,0.0789,0.4109,0.0955,0.5797,7,white
-0.3204,-0.5447,-0.2659,0.0675,0.0432,0.1424,0.2765,0.065,0.3101,0.0899,0.6667,7,white
-1.0918,-1.0306,0.2847,0.0107,0.0449,0.0347,0.1475,0.0947,0.5504,0.2584,0.3478,7,white
-0.6289,0.3665,-0.8853,0.0399,0.0399,0.0937,0.2719,0.0634,0.3876,0.1798,0.6812,7,white
0.6053,-0.6054,-0.4035,0.0169,0.0399,0.1215,0.2995,0.1166,0.5581,0.1629,0.3478,7,white
0.451,-1.0306,-0.61,0.0169,0.0332,0.1319,0.2811,0.1082,0.5039,0.1067,0.3913,7,white
-0.3204,-1.1521,0.0782,0.0629,0.0831,0.1042,0.2581,0.1637,0.5504,0.0955,0.1449,7,white
1.1453,1.0954,-1.5735,0.0291,0.1362,0.066,0.0991,0.2022,0.4806,0.3596,0.3768,7,red
-0.0889,-0.4839,0.147,0.2117,0.0963,0.1181,0.4217,0.2215,0.2713,0.1742,0.1594,7,white
-0.5518,-0.9699,0.6288,0.2086,0.0498,0.1597,0.2834,0.1864,0.4341,0.2809,0.3333,7,white
-0.4747,-0.4839,-0.7476,0.0353,0.0282,0.1632,0.2765,0.0729,0.3876,0.0899,0.4783,7,white
-0.4747,-0.4839,-0.7476,0.0353,0.0282,0.1632,0.2765,0.0729,0.3876,0.0899,0.4783,7,white
-0.5518,-0.9699,0.6288,0.2086,0.0498,0.1597,0.2834,0.1864,0.4341,0.2809,0.3333,7,white
-0.0889,-0.4839,0.147,0.2117,0.0963,0.1181,0.4217,0.2215,0.2713,0.1742,0.1594,7,white
3.5367,-0.4839,1.3858,0.0184,0.103,0.0174,0.0092,0.1868,0.3721,0.2809,0.3188,7,red
2.1481,-0.1802,1.0417,0.0307,0.1262,0.0451,0.0622,0.2418,0.4961,0.3258,0.3623,7,red
-0.0889,-0.4839,0.147,0.2117,0.0963,0.1181,0.4217,0.2215,0.2713,0.1742,0.1594,7,white
-0.3204,-0.1195,-0.1282,0.0414,0.0332,0.0486,0.1705,0.0675,0.4729,0.2303,0.6667,7,white
-0.0889,-0.4839,0.147,0.2117,0.0963,0.1181,0.4217,0.2215,0.2713,0.1742,0.1594,7,white
0.5282,0.002,0.2847,0.0199,0.093,0.0139,0.0092,0.1365,0.4264,0.1798,0.4638,7,red
-1.0918,1.6421,-2.124,0.1196,0.0532,0.1042,0.2258,0.0731,0.4186,0.2809,0.8768,7,white
-0.1661,-1.0306,0.0782,0.0521,0.0415,0.0556,0.2788,0.1213,0.3643,0.0955,0.3768,7,white
-0.0118,0.1235,0.9729,0.023,0.108,0.0799,0.0876,0.1587,0.5271,0.3539,0.4348,7,red
0.6053,-0.4839,0.2847,0.0215,0.0748,0.1007,0.265,0.0943,0.2868,0.2809,0.5217,7,white
-0.0118,0.1235,0.9729,0.023,0.108,0.0799,0.0876,0.1587,0.5271,0.3539,0.4348,7,red
-0.0118,0.1235,0.9729,0.023,0.108,0.0799,0.0876,0.1587,0.5271,0.3539,0.4348,7,red
-0.7832,-0.5447,-0.4723,0.0123,0.0349,0.1181,0.2281,0.0789,0.4496,0.1236,0.4493,7,white
0.0653,0.8525,0.0094,0.023,0.088,0.1042,0.1106,0.1961,0.4496,0.2416,0.2899,7,red
-0.3204,0.3058,0.147,0.1043,0.0183,0.1285,0.2926,0.0966,0.3566,0.1236,0.5797,7,white
-0.0118,0.1843,-1.1605,0.0215,0.0332,0.0903,0.1866,0.0615,0.4496,0.2079,0.6667,7,white
-0.8604,-0.3017,-0.3347,0.0169,0.0249,0.0417,0.1613,0.0422,0.3798,0.1629,0.6667,7,white
1.9938,1.9459,0.4911,0.0399,0.1229,0.0694,0.1221,0.2273,0.5039,0.2753,0.5072,7,red
-0.0118,0.1843,-1.1605,0.0215,0.0332,0.0903,0.1866,0.0615,0.4496,0.2079,0.6667,7,white
1.9938,1.9459,0.4911,0.0399,0.1229,0.0694,0.1221,0.2273,0.5039,0.2753,0.5072,7,red
-0.3975,-1.3344,-0.1282,0.0706,0.0648,0.1285,0.2465,0.1236,0.4729,0.1236,0.3043,7,white
-1.1689,-0.9699,0.2847,0.0092,0.0615,0.0278,0.1498,0.0941,0.7597,0.2584,0.4203,7,white
-1.0918,-0.3017,-0.7476,0.0307,0.0266,0.0382,0.2627,0.0441,0.5194,0.3202,0.8696,7,white
-0.0889,-0.9699,1.1793,0.0107,0.0399,0.0382,0.1521,0.0696,0.2558,0.1742,0.4783,7,white
-0.7061,-0.4232,0.4223,0.0046,0.0698,0.0208,0.3088,0.1058,0.5659,0.1573,0.3623,7,white
0.0653,-0.7269,-0.0594,0.0261,0.015,0.1528,0.1705,0.0434,0.2636,0.0674,0.7101,7,white
-0.2432,-0.9091,0.56,0.0123,0.0449,0.0451,0.1129,0.0731,0.2791,0.2584,0.5072,7,white
-0.5904,-1.2129,0.6976,0.0092,0.0681,0.1736,0.2834,0.0781,0.4264,0.264,0.4493,7,white
-0.2432,-0.3624,-0.0594,0.1012,0.0515,0.1597,0.3733,0.1444,0.4419,0.1966,0.3768,7,white
-0.4747,-0.5447,-0.1282,0.0153,0.0615,0.1076,0.2949,0.1136,0.5426,0.1629,0.3043,7,white
-0.1661,-0.1195,-0.0594,0.089,0.0365,0.1285,0.2512,0.101,0.5116,0.2022,0.6087,7,white
-0.4747,-1.3344,-0.4723,0.0123,0.0498,0.0694,0.288,0.0777,0.3721,0.1292,0.4638,7,white
-0.1661,-0.7269,-0.4035,0.0337,0.0449,0.1493,0.2903,0.0708,0.4806,0.1067,0.5797,7,white
1.2996,0.3665,0.0094,0.0767,0.1296,0.0312,0.0945,0.2312,0.5116,0.309,0.3623,7,red
0.3739,-0.4232,2.4869,0.0445,0.5797,0.0139,0.0092,0.1945,0.4109,0.4831,0.2754,7,red
-0.3975,-0.3624,-0.2659,0.0276,0.005,0.1215,0.2166,0.0681,0.4186,0.0955,0.5362,7,white
1.2996,0.3665,0.0094,0.0767,0.1296,0.0312,0.0945,0.2312,0.5116,0.309,0.3623,7,red
-0.7061,-0.6662,-0.7476,0.069,0.0432,0.0972,0.3134,0.1367,0.4961,0.0618,0.3043,7,white
1.1453,-0.0587,0.4223,0.0414,0.0897,0.0312,0.03,0.1459,0.4496,0.2865,0.5797,7,red
-1.0146,0.002,-0.0594,0.0215,0.0349,0.1285,0.3134,0.0349,0.5271,0.1067,0.7101,7,white
-0.8604,-0.1195,-0.4723,0.0169,0.0415,0.125,0.2995,0.0943,0.5814,0.1573,0.4058,7,white
0.0653,0.8525,0.0094,0.023,0.088,0.1042,0.1106,0.1961,0.4496,0.2416,0.2899,7,red
-1.0146,0.002,-0.0594,0.0215,0.0349,0.1285,0.3134,0.0349,0.5271,0.1067,0.7101,7,white
0.9139,-1.0306,-0.0594,0.0936,0.0482,0.0972,0.2903,0.1425,0.2946,0.0562,0.3768,7,white
1.1453,1.0954,-1.5735,0.0291,0.1362,0.066,0.0991,0.2022,0.4806,0.3596,0.3768,7,red
-1.0146,-0.2409,-0.1282,0.0215,0.0349,0.1285,0.3134,0.0349,0.5349,0.1067,0.7101,7,white
-0.7061,-0.6662,-0.7476,0.069,0.0432,0.0972,0.3134,0.1367,0.4961,0.0618,0.3043,7,white
-0.1661,-1.1521,-0.1282,0.1948,0.0664,0.1562,0.2627,0.1914,0.3721,0.0787,0.2174,7,white
-0.4747,0.0628,-0.4035,0.0322,0.0598,0.0625,0.2834,0.0465,0.4031,0.1461,0.7246,7,white
-0.0889,-0.8484,0.2847,0.1687,0.0548,0.1528,0.2719,0.1907,0.155,0.2079,0.2174,7,white
-0.5518,-0.3624,0.147,0.046,0.0515,0.0972,0.265,0.0771,0.4341,0.1461,0.5942,7,white
-1.0146,-0.7269,-0.1971,0.0552,0.0465,0.2361,0.318,0.097,0.3178,0.2921,0.4058,7,white
-0.3975,0.6095,-0.6788,0.0567,0.0382,0.0625,0.2143,0.0586,0.4186,0.1742,0.6957,7,white
-0.2432,-0.9091,0.2159,0.0966,0.0598,0.1736,0.2742,0.1193,0.2946,0.1236,0.3913,7,white
0.0653,0.488,0.4223,0.0951,0.0598,0.0972,0.2673,0.1039,0.3643,0.0843,0.6667,7,white
-1.1689,-0.3624,0.2847,0.0184,0.0532,0.1285,0.1935,0.0561,0.4264,0.427,0.5652,7,white
0.6053,-0.7269,0.6976,0.2147,0.0581,0.1528,0.3618,0.2543,0.3798,0.264,0.087,7,white
-0.5518,-0.3624,0.147,0.046,0.0515,0.0972,0.265,0.0771,0.4341,0.1461,0.5942,7,white
0.6053,-0.7269,0.6976,0.2147,0.0581,0.1528,0.3618,0.2543,0.3798,0.264,0.087,7,white
1.0682,-0.7269,0.2847,0.0199,0.0914,0.1806,0.1636,0.1722,0.5814,0.3652,0.4348,7,red
0.6053,-0.7269,0.6976,0.2147,0.0581,0.1528,0.3618,0.2543,0.3798,0.264,0.087,7,white
-1.5546,-0.8484,-0.3347,0.0399,0.0631,0.0521,0.2005,0.101,0.5581,0.1742,0.3043,7,white
-1.2461,-0.5143,1.7299,0.1549,0.0781,0.2257,0.3802,0.1452,0.4109,0.2191,0.3478,7,white
-0.7061,0.0628,-0.1282,0.0782,0.0432,0.0243,0.2097,0.1078,0.4264,0.1067,0.4348,7,white
2.071,0.3665,1.4546,0.0936,0.1462,0.0174,0.03,0.2215,0.4264,0.3371,0.5362,7,red
-0.0889,-0.8484,0.2847,0.1687,0.0548,0.1528,0.2719,0.1907,0.155,0.2079,0.2174,7,white
-0.7061,0.0628,-0.1282,0.0782,0.0432,0.0243,0.2097,0.1078,0.4264,0.1067,0.4348,7,white
0.3739,-0.4232,0.147,0.0184,0.0316,0.0868,0.3733,0.0769,0.2093,0.1461,0.5942,7,white
3.6909,0.3058,2.3493,0.0368,0.1395,0.0382,0.0553,0.2408,0.3566,0.2303,0.4058,7,red
-0.0889,0.6095,0.3535,0.0322,0.0532,0.1181,0.2811,0.048,0.2713,0.118,0.7971,7,white
0.6053,-0.8484,0.56,0.0706,0.0764,0.1389,0.371,0.1579,0.3566,0.1011,0.3768,7,white
-0.9375,-0.1802,-0.3347,0.0261,0.0548,0.0625,0.2627,0.0465,0.4651,0.1067,0.6812,7,white
-0.5518,-0.3017,-0.0594,0.0169,0.0432,0.0799,0.1682,0.0659,0.4264,0.264,0.4928,7,white
-0.0118,-0.9699,-0.0594,0.0077,0.0598,0.066,0.1544,0.1039,0.4651,0.1011,0.4058,7,white
-0.2432,-0.3624,-0.5412,0.023,0.0415,0.1667,0.265,0.033,0.2016,0.118,0.7536,7,white
-0.0889,-0.5447,-0.4723,0.0153,0.0615,0.1701,0.4032,0.1039,0.3721,0.1124,0.4348,7,white
0.2196,-0.1802,-0.5412,0.0997,0.0365,0.0937,0.3111,0.1323,0.3411,0.0899,0.3768,7,white
2.5338,-0.6054,1.0417,0.023,0.0947,0.0174,0.0415,0.2061,0.3333,0.382,0.4348,7,red
0.9139,0.1843,0.7664,0.0261,0.0897,0.0382,0.03,0.1618,0.3488,0.3315,0.4638,7,red
2.1481,0.4272,0.9041,0.0859,0.103,0.0174,0.0184,0.1911,0.3798,0.1517,0.5507,7,red
-0.0889,-0.0587,-0.1282,0.0414,0.0415,0.1007,0.2212,0.0789,0.2791,0.0506,0.6232,7,white
0.7596,-0.0587,0.0094,0.0337,0.0963,0.0104,0.0138,0.1469,0.4496,0.3034,0.6957,7,red
-1.4775,-0.4839,-0.61,0.0698,0.0415,0.1632,0.3548,0.156,0.8527,0.1629,0.3623,7,white
0.1425,-0.5447,-0.1971,0.0245,0.0748,0.0625,0.0991,0.1841,0.5271,0.3034,0.4203,7,red
0.0653,-0.5447,0.6288,0.0184,0.0465,0.1771,0.3664,0.0769,0.4419,0.0955,0.6087,7,white
-0.3204,-0.1195,-0.2659,0.0644,0.0415,0.0833,0.2166,0.0607,0.2791,0.1404,0.6377,7,white
0.1425,-0.6054,-0.4035,0.0153,0.0814,0.1806,0.3318,0.1251,0.3566,0.1573,0.2754,7,white
-0.3204,-0.7877,-0.3347,0.023,0.0349,0.0868,0.3065,0.0557,0.3411,0.2191,0.6667,7,white
-0.0118,0.8525,-1.7111,0.0752,0.1329,0.0312,0.0276,0.1876,0.5039,0.2584,0.4638,7,red
0.991,-0.3624,0.2159,0.0169,0.0864,0.0174,0.0207,0.1567,0.4496,0.2921,0.5507,7,red
-1.0146,-0.0587,0.0094,0.115,0.0482,0.0278,0.0645,0.0769,0.3876,0.0787,0.6812,7,white
0.5282,-1.2129,0.9041,0.0184,0.0681,0.0556,0.2488,0.1483,0.4729,0.1517,0.3913,7,white
-0.6289,0.6095,0.8352,0.2117,0.0648,0.0972,0.5115,0.2398,0.4186,0.1798,0.1159,7,white
-0.6289,-0.0587,-0.2659,0.0521,0.0515,0.0799,0.1728,0.0615,0.4186,0.236,0.6667,7,white
-0.7832,-0.2409,-0.1282,0.0291,0.0532,0.0972,0.1751,0.0682,0.4574,0.2191,0.5507,7,white
-1.0918,-0.8484,-0.3347,0.0123,0.0365,0.0382,0.1636,0.0654,0.4109,0.0787,0.4203,7,white
-0.7832,-0.3017,0.0094,0.046,0.0282,0.1319,0.3041,0.0403,0.4574,0.0843,0.7391,7,white
0.2968,0.3058,0.0094,0.046,0.0432,0.0729,0.2005,0.0835,0.2791,0.2135,0.6522,7,white
-1.0918,-0.9091,0.0782,0.0552,0.0482,0.1667,0.2926,0.0763,0.3411,0.1124,0.4783,7,white
-1.4775,1.3992,-2.124,0.0169,0.0748,0.0139,0.0484,0.1213,0.6589,0.3483,0.6522,7,red
2.1481,0.6095,1.1793,0.0322,0.113,0.0347,0.03,0.1772,0.3953,0.2303,0.5217,7,red
6.468,2.0977,3.0375,0.0475,0.1512,0.0174,0.0853,0.3102,0.1783,0.2584,0.4638,7,red
-0.0118,-0.6054,-0.1971,0.0245,0.0465,0.125,0.2212,0.0943,0.4264,0.236,0.4348,7,white
0.2968,0.3058,0.0094,0.046,0.0432,0.0729,0.2005,0.0835,0.2791,0.2135,0.6522,7,white
1.2224,-0.1802,0.56,0.0337,0.1661,0.0208,0.023,0.1741,0.4574,0.3202,0.5507,7,red
0.451,-0.3624,0.0094,0.1288,0.0449,0.1146,0.2512,0.156,0.3488,0.0955,0.3333,7,white
0.6053,0.6702,-0.2659,0.1564,0.0698,0.0833,0.3479,0.1656,0.2636,0.1404,0.4928,7,white
-0.4747,3.0393,-1.9864,0.0261,0.0831,0.1076,0.0968,0.156,0.6202,0.191,0.6232,7,red
2.5338,-0.6054,1.0417,0.023,0.0947,0.0174,0.0415,0.2061,0.3333,0.382,0.4348,7,red
-0.4747,3.0393,-1.9864,0.0261,0.0831,0.1076,0.0968,0.156,0.6202,0.191,0.6232,7,red
1.7624,1.3384,0.0782,0.0276,0.1329,0.1181,0.1406,0.1945,0.4341,0.2865,0.5507,7,red
-0.9375,-0.6054,-0.3347,0.0199,0.0648,0.1354,0.3779,0.129,0.7132,0.1798,0.2899,7,white
-1.4003,-0.7269,0.2159,0.0905,0.0332,0.0868,0.1866,0.0735,0.4419,0.1236,0.6522,7,white
0.6825,0.5487,0.6976,0.092,0.0399,0.1215,0.3111,0.0904,0.2016,0.0955,0.7681,7,white
-0.4747,-0.6054,-0.1282,0.1641,0.0282,0.0347,0.1636,0.1292,0.3178,0.1854,0.6957,7,white
0.3739,-0.4232,0.147,0.0184,0.0316,0.0868,0.3733,0.0769,0.2093,0.1461,0.5942,7,white
-0.5518,-0.6054,0.2847,0.0245,0.0299,0.1215,0.2949,0.0519,0.4341,0.0787,0.6522,7,white
-0.4747,-1.0914,-0.1971,0.0184,0.0681,0.1354,0.3249,0.0789,0.2636,0.1236,0.4928,7,white
0.8367,-0.7877,0.56,0.0153,0.0382,0.1181,0.2396,0.0692,0.2326,0.2135,0.7101,7,white
